number_people,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour
54,1,0,0,56,0,1,4,18
56,1,0,0,56.33,0,1,4,19
55,1,0,0,56.33,0,1,4,19
42,1,0,0,56.33,0,1,4,19
57,1,0,0,56.33,0,1,4,19
57,1,0,0,56.33,0,1,4,19
60,1,0,0,56.49,0,1,4,20
42,1,0,0,56.49,0,1,4,20
55,1,0,0,56.49,0,1,4,20
56,1,0,0,56.49,0,1,4,20
53,1,0,0,56.49,0,1,4,20
51,1,0,0,56.49,0,1,4,21
67,1,0,0,56.49,0,1,4,21
65,1,0,0,56.49,0,1,4,21
62,1,0,0,56.49,0,1,4,21
62,1,0,0,56.49,0,1,4,21
62,1,0,0,56.33,0,1,4,22
48,1,0,0,56.33,0,1,4,22
49,1,0,0,56.33,0,1,4,22
56,1,0,0,56.33,0,1,4,22
50,1,0,0,56.33,0,1,4,22
51,1,0,0,56.24,0,1,4,23
38,1,0,0,56.24,0,1,4,23
50,1,0,0,56.24,0,1,4,23
37,1,0,0,56.24,0,1,4,23
44,1,0,0,56.24,0,1,4,23
37,2,0,0,56.24,0,1,4,0
39,2,0,0,56.24,0,1,4,0
35,2,0,0,56.24,0,1,4,0
21,2,0,0,56.24,0,1,4,0
22,2,0,0,56.24,0,1,4,0
11,2,0,0,55.24,0,1,4,1
0,2,0,0,55.24,0,1,4,5
1,2,0,0,55.24,0,1,4,5
1,2,0,0,55.24,0,1,4,5
3,2,0,0,55.24,0,1,4,5
7,2,0,0,54.45,0,1,4,6
9,2,0,0,54.45,0,1,4,6
12,2,0,0,54.45,0,1,4,6
18,2,0,0,54.45,0,1,4,6
26,2,0,0,54.45,0,1,4,6
26,2,0,0,55.34,0,1,4,7
28,2,0,0,55.34,0,1,4,7
27,2,0,0,55.34,0,1,4,7
34,2,0,0,55.34,0,1,4,7
33,2,0,0,55.34,0,1,4,7
29,2,0,0,55.72,0,1,4,8
30,2,0,0,55.72,0,1,4,8
32,2,0,0,55.72,0,1,4,8
31,2,0,0,55.72,0,1,4,8
32,2,0,0,55.72,0,1,4,8
37,2,0,0,56.93,0,1,4,9
34,2,0,0,56.93,0,1,4,9
40,2,0,0,56.93,0,1,4,9
38,2,0,0,56.93,0,1,4,9
43,2,0,0,56.93,0,1,4,9
43,2,0,0,57.95,0,1,4,10
32,2,0,0,57.95,0,1,4,10
45,2,0,0,57.95,0,1,4,10
51,2,0,0,57.95,0,1,4,10
41,2,0,0,57.95,0,1,4,10
55,2,0,0,57.91,0,1,4,11
52,2,0,0,57.91,0,1,4,11
41,2,0,0,57.91,0,1,4,11
40,2,0,0,57.91,0,1,4,11
38,2,0,0,57.91,0,1,4,11
59,2,0,0,58.41,0,1,4,12
49,2,0,0,58.41,0,1,4,12
56,2,0,0,58.41,0,1,4,12
57,2,0,0,58.41,0,1,4,12
57,2,0,0,58.62,0,1,4,13
60,2,0,0,58.62,0,1,4,13
56,2,0,0,58.62,0,1,4,13
47,2,0,0,58.62,0,1,4,13
49,2,0,0,58.62,0,1,4,13
45,2,0,0,59.18,0,1,4,14
43,2,0,0,59.18,0,1,4,14
49,2,0,0,59.18,0,1,4,14
47,2,0,0,59.18,0,1,4,14
38,2,0,0,59.46,0,1,4,15
44,2,0,0,59.46,0,1,4,15
51,2,0,0,59.46,0,1,4,15
56,2,0,0,59.46,0,1,4,15
52,2,0,0,59.46,0,1,4,15
47,2,0,0,59.46,0,1,4,16
54,2,0,0,59.46,0,1,4,16
48,2,0,0,59.46,0,1,4,16
51,2,0,0,59.46,0,1,4,16
63,2,0,0,58.46,0,1,4,17
65,2,0,0,58.46,0,1,4,17
55,2,0,0,58.46,0,1,4,17
73,2,0,0,58.46,0,1,4,17
57,2,0,0,58.46,0,1,4,17
62,2,0,0,57.19,0,1,4,18
54,2,0,0,57.19,0,1,4,18
54,2,0,0,57.19,0,1,4,18
64,2,0,0,57.19,0,1,4,18
63,2,0,0,57.19,0,1,4,18
52,2,0,0,56.24,0,1,4,19
70,2,0,0,56.24,0,1,4,19
51,2,0,0,56.24,0,1,4,19
53,2,0,0,56.24,0,1,4,19
46,2,0,0,56.24,0,1,4,19
58,2,0,0,56.24,0,1,4,20
52,2,0,0,56.24,0,1,4,20
46,2,0,0,56.24,0,1,4,20
44,2,0,0,56.24,0,1,4,20
53,2,0,0,56.24,0,1,4,20
43,2,0,0,56,0,1,4,21
54,2,0,0,56,0,1,4,21
60,2,0,0,56,0,1,4,21
51,2,0,0,56,0,1,4,21
50,2,0,0,56,0,1,4,21
50,2,0,0,56.33,0,1,4,22
56,2,0,0,56.33,0,1,4,22
45,2,0,0,56.33,0,1,4,22
53,2,0,0,56.33,0,1,4,22
48,2,0,0,56.33,0,1,4,22
56,2,0,0,57.45,0,1,4,23
48,2,0,0,57.45,0,1,4,23
52,2,0,0,57.45,0,1,4,23
46,2,0,0,57.45,0,1,4,23
40,2,0,0,57.45,0,1,4,23
40,3,0,0,57,0,1,4,0
33,3,0,0,57,0,1,4,0
29,3,0,0,57,0,1,4,0
23,3,0,0,57,0,1,4,0
18,3,0,0,57,0,1,4,0
15,3,0,0,55.77,0,1,4,1
0,3,0,0,53.55,0,1,4,5
1,3,0,0,53.55,0,1,4,5
0,3,0,0,53.55,0,1,4,5
1,3,0,0,53.55,0,1,4,5
7,3,0,0,53,0,1,4,6
7,3,0,0,53,0,1,4,6
6,3,0,0,53,0,1,4,6
12,3,0,0,53,0,1,4,6
24,3,0,0,53,0,1,4,6
20,3,0,0,53.62,0,1,4,7
22,3,0,0,53.62,0,1,4,7
22,3,0,0,53.62,0,1,4,7
23,3,0,0,53.62,0,1,4,7
18,3,0,0,53.62,0,1,4,7
23,3,0,0,54.18,0,1,4,8
31,3,0,0,54.18,0,1,4,8
22,3,0,0,54.18,0,1,4,8
26,3,0,0,54.18,0,1,4,8
30,3,0,0,54.18,0,1,4,8
28,3,0,0,55.61,0,1,4,9
30,3,0,0,55.61,0,1,4,9
28,3,0,0,55.61,0,1,4,9
26,3,0,0,55.61,0,1,4,9
23,3,0,0,55.61,0,1,4,9
30,3,0,0,56.42,0,1,4,10
29,3,0,0,56.42,0,1,4,10
30,3,0,0,56.42,0,1,4,10
28,3,0,0,56.42,0,1,4,10
23,3,0,0,56.42,0,1,4,10
30,3,0,0,56.61,0,1,4,11
34,3,0,0,56.61,0,1,4,11
41,3,0,0,56.61,0,1,4,11
41,3,0,0,56.61,0,1,4,11
39,3,0,0,56.61,0,1,4,11
45,3,0,0,57.87,0,1,4,12
29,3,0,0,57.87,0,1,4,12
29,3,0,0,57.87,0,1,4,12
40,3,0,0,57.87,0,1,4,12
49,3,0,0,59.11,0,1,4,13
37,3,0,0,59.11,0,1,4,13
39,3,0,0,59.11,0,1,4,13
33,3,0,0,59.11,0,1,4,13
34,3,0,0,60.61,0,1,4,14
29,3,0,0,60.61,0,1,4,14
40,3,0,0,60.61,0,1,4,14
42,3,0,0,60.61,0,1,4,14
42,3,0,0,60.61,0,1,4,14
39,3,0,0,60.15,0,1,4,15
36,3,0,0,60.15,0,1,4,15
48,3,0,0,60.15,0,1,4,15
40,3,0,0,60.15,0,1,4,15
47,3,0,0,60.15,0,1,4,15
40,3,0,0,59.42,0,1,4,16
43,3,0,0,59.42,0,1,4,16
46,3,0,0,59.42,0,1,4,16
45,3,0,0,59.42,0,1,4,16
44,3,0,0,58.42,0,1,4,17
59,3,0,0,58.42,0,1,4,17
71,3,0,0,58.42,0,1,4,17
56,3,0,0,58.42,0,1,4,17
54,3,0,0,58.42,0,1,4,17
60,3,0,0,58.49,0,1,4,18
59,3,0,0,58.49,0,1,4,18
44,3,0,0,58.49,0,1,4,18
46,3,0,0,58.49,0,1,4,18
49,3,0,0,58.49,0,1,4,18
42,3,0,0,56.73,0,1,4,19
50,3,0,0,56.73,0,1,4,19
64,3,0,0,56.73,0,1,4,19
48,3,0,0,56.73,0,1,4,19
51,3,0,0,56.73,0,1,4,19
52,3,0,0,56.39,0,1,4,20
38,3,0,0,56.39,0,1,4,20
59,3,0,0,56.39,0,1,4,20
54,3,0,0,56.39,0,1,4,20
60,3,0,0,56.39,0,1,4,20
55,3,0,0,55,0,1,4,21
54,3,0,0,55,0,1,4,21
56,3,0,0,55,0,1,4,21
69,3,0,0,55,0,1,4,21
60,3,0,0,55,0,1,4,21
62,3,0,0,55.2,0,1,4,22
45,3,0,0,55.2,0,1,4,22
43,3,0,0,55.2,0,1,4,22
52,3,0,0,55.2,0,1,4,22
37,3,0,0,55.51,0,1,4,23
37,3,0,0,55.51,0,1,4,23
32,3,0,0,55.51,0,1,4,23
45,3,0,0,55.51,0,1,4,23
54,3,0,0,55.51,0,1,4,23
52,4,0,0,54.72,0,1,4,0
46,4,0,0,54.72,0,1,4,0
32,4,0,0,54.72,0,1,4,0
31,4,0,0,54.72,0,1,4,0
16,4,0,0,54.72,0,1,4,0
23,4,0,0,53.8,0,1,4,1
1,4,0,0,52.23,0,1,4,5
1,4,0,0,52.23,0,1,4,5
3,4,0,0,52.23,0,1,4,5
4,4,0,0,52.23,0,1,4,5
7,4,0,0,52.23,0,1,4,6
8,4,0,0,52.23,0,1,4,6
10,4,0,0,52.23,0,1,4,6
14,4,0,0,52.23,0,1,4,6
19,4,0,0,52.23,0,1,4,6
17,4,0,0,52.61,0,1,4,7
31,4,0,0,52.61,0,1,4,7
29,4,0,0,52.61,0,1,4,7
21,4,0,0,52.61,0,1,4,7
29,4,0,0,52.61,0,1,4,7
29,4,0,0,53.45,0,1,4,8
30,4,0,0,53.45,0,1,4,8
38,4,0,0,53.45,0,1,4,8
29,4,0,0,53.45,0,1,4,8
34,4,0,0,53.45,0,1,4,8
45,4,0,0,55.96,0,1,4,9
28,4,0,0,55.96,0,1,4,9
37,4,0,0,55.96,0,1,4,9
41,4,0,0,55.96,0,1,4,9
35,4,0,0,55.96,0,1,4,9
33,4,0,0,57.91,0,1,4,10
42,4,0,0,57.91,0,1,4,10
33,4,0,0,57.91,0,1,4,10
43,4,0,0,57.91,0,1,4,10
40,4,0,0,57.91,0,1,4,10
32,4,0,0,60.92,0,1,4,11
39,4,0,0,60.92,0,1,4,11
40,4,0,0,60.92,0,1,4,11
47,4,0,0,60.92,0,1,4,11
41,4,0,0,60.92,0,1,4,11
47,4,0,0,62.64,0,1,4,12
40,4,0,0,62.64,0,1,4,12
39,4,0,0,62.64,0,1,4,12
45,4,0,0,62.64,0,1,4,12
51,4,0,0,62.64,0,1,4,12
47,4,0,0,64.4,0,1,4,13
61,4,0,0,64.4,0,1,4,13
47,4,0,0,64.4,0,1,4,13
45,4,0,0,64.4,0,1,4,13
45,4,0,0,64.4,0,1,4,13
48,4,0,0,64.96,0,1,4,14
40,4,0,0,64.96,0,1,4,14
53,4,0,0,64.96,0,1,4,14
30,6,1,0,65.59,0,1,4,10
19,6,1,0,65.59,0,1,4,10
29,6,1,0,65.59,0,1,4,10
27,6,1,0,67.84,0,1,4,11
30,6,1,0,67.84,0,1,4,11
21,6,1,0,67.84,0,1,4,11
22,6,1,0,67.84,0,1,4,11
33,6,1,0,67.84,0,1,4,11
35,6,1,0,69.57,0,1,4,12
30,6,1,0,69.57,0,1,4,12
21,6,1,0,69.57,0,1,4,12
29,6,1,0,69.57,0,1,4,12
24,6,1,0,69.57,0,1,4,12
31,6,1,0,72.59,0,1,4,13
18,6,1,0,72.59,0,1,4,13
19,6,1,0,72.59,0,1,4,13
23,6,1,0,72.59,0,1,4,13
19,6,1,0,72.59,0,1,4,13
22,6,1,0,74.34,0,1,4,14
21,6,1,0,74.34,0,1,4,14
26,6,1,0,74.34,0,1,4,14
28,6,1,0,74.34,0,1,4,14
31,6,1,0,74.34,0,1,4,14
31,6,1,0,75.39,0,1,4,15
25,6,1,0,75.39,0,1,4,15
31,6,1,0,75.39,0,1,4,15
23,6,1,0,75.39,0,1,4,15
26,6,1,0,75.39,0,1,4,15
36,6,1,0,75.11,0,1,4,16
38,6,1,0,75.11,0,1,4,16
32,6,1,0,75.11,0,1,4,16
26,6,1,0,75.11,0,1,4,16
38,6,1,0,75.11,0,1,4,16
35,6,1,0,73.1,0,1,4,17
52,6,1,0,73.1,0,1,4,17
45,6,1,0,73.1,0,1,4,17
46,6,1,0,73.1,0,1,4,17
43,6,1,0,73.1,0,1,4,17
34,6,1,0,71.29,0,1,4,18
36,6,1,0,71.29,0,1,4,18
38,6,1,0,71.29,0,1,4,18
37,6,1,0,71.29,0,1,4,18
36,6,1,0,71.29,0,1,4,18
30,6,1,0,68.79,0,1,4,19
38,6,1,0,68.79,0,1,4,19
37,6,1,0,68.79,0,1,4,19
51,6,1,0,68.79,0,1,4,19
37,6,1,0,68.79,0,1,4,19
41,6,1,0,66.63,0,1,4,20
53,6,1,0,66.63,0,1,4,20
54,6,1,0,66.63,0,1,4,20
61,6,1,0,66.63,0,1,4,20
69,6,1,0,66.63,0,1,4,20
50,6,1,0,66.69,0,1,4,21
56,6,1,0,66.69,0,1,4,21
51,6,1,0,66.69,0,1,4,21
44,6,1,0,66.69,0,1,4,21
42,6,1,0,66.69,0,1,4,21
42,6,1,0,65.67,0,1,4,22
42,6,1,0,65.67,0,1,4,22
45,6,1,0,65.67,0,1,4,22
53,6,1,0,65.67,0,1,4,22
39,6,1,0,65.67,0,1,4,22
48,6,1,0,65.22,0,1,4,23
35,6,1,0,65.22,0,1,4,23
29,6,1,0,65.22,0,1,4,23
36,6,1,0,65.22,0,1,4,23
30,6,1,0,65.22,0,1,4,23
35,0,0,0,64.68,0,1,4,0
25,0,0,0,64.68,0,1,4,0
25,0,0,0,64.68,0,1,4,0
21,0,0,0,64.68,0,1,4,0
23,0,0,0,64.68,0,1,4,0
12,0,0,0,62.42,0,1,4,1
1,0,0,0,59.76,0,1,4,5
1,0,0,0,59.76,0,1,4,5
1,0,0,0,59.76,0,1,4,5
3,0,0,0,59.76,0,1,4,5
3,0,0,0,59,0,1,4,6
9,0,0,0,59,0,1,4,6
10,0,0,0,59,0,1,4,6
12,0,0,0,59,0,1,4,6
15,0,0,0,59,0,1,4,6
13,0,0,0,61.18,0,1,4,7
22,0,0,0,61.18,0,1,4,7
15,0,0,0,61.18,0,1,4,7
21,0,0,0,61.18,0,1,4,7
23,0,0,0,61.18,0,1,4,7
32,0,0,0,63.53,0,1,4,8
27,0,0,0,63.53,0,1,4,8
32,0,0,0,63.53,0,1,4,8
27,0,0,0,63.53,0,1,4,8
23,0,0,0,63.53,0,1,4,8
25,0,0,0,65.55,0,1,4,9
30,0,0,0,65.55,0,1,4,9
33,0,0,0,65.55,0,1,4,9
26,0,0,0,65.55,0,1,4,9
33,0,0,0,65.55,0,1,4,9
30,0,0,0,65.07,0,1,4,10
46,0,0,0,65.07,0,1,4,10
38,0,0,0,65.07,0,1,4,10
40,0,0,0,65.07,0,1,4,10
38,0,0,0,65.07,0,1,4,10
43,0,0,0,67.14,0,1,4,11
44,0,0,0,67.14,0,1,4,11
50,0,0,0,67.14,0,1,4,11
44,0,0,0,67.14,0,1,4,11
42,0,0,0,67.14,0,1,4,11
43,0,0,0,70.11,0,1,4,12
48,0,0,0,70.11,0,1,4,12
58,0,0,0,70.11,0,1,4,12
49,0,0,0,70.11,0,1,4,12
52,0,0,0,70.11,0,1,4,12
61,0,0,0,73.85,0,1,4,13
49,0,0,0,73.85,0,1,4,13
53,0,0,0,73.85,0,1,4,13
48,0,0,0,73.85,0,1,4,13
39,0,0,0,73.85,0,1,4,13
43,0,0,0,73.06,0,1,4,14
41,0,0,0,73.06,0,1,4,14
46,0,0,0,73.06,0,1,4,14
42,0,0,0,73.06,0,1,4,14
30,0,0,0,73.06,0,1,4,14
27,0,0,0,70.06,0,1,4,15
44,0,0,0,70.06,0,1,4,15
49,0,0,0,70.06,0,1,4,15
43,0,0,0,70.06,0,1,4,15
40,0,0,0,70.06,0,1,4,15
52,0,0,0,68.48,0,1,4,16
54,0,0,0,68.48,0,1,4,16
54,0,0,0,68.48,0,1,4,16
56,0,0,0,68.48,0,1,4,16
58,0,0,0,68.48,0,1,4,16
51,0,0,0,69.34,0,1,4,17
53,0,0,0,69.34,0,1,4,17
60,0,0,0,69.34,0,1,4,17
72,0,0,0,69.34,0,1,4,17
71,0,0,0,69.34,0,1,4,17
59,0,0,0,68.1,0,1,4,18
72,0,0,0,68.1,0,1,4,18
79,0,0,0,68.1,0,1,4,18
72,0,0,0,68.1,0,1,4,18
63,0,0,0,68.1,0,1,4,18
53,0,0,0,65.86,0,1,4,19
67,0,0,0,65.86,0,1,4,19
55,0,0,0,65.86,0,1,4,19
71,0,0,0,65.86,0,1,4,19
65,0,0,0,65.86,0,1,4,19
50,0,0,0,64.05,0,1,4,20
58,0,0,0,64.05,0,1,4,20
69,0,0,0,64.05,0,1,4,20
73,0,0,0,64.05,0,1,4,20
77,0,0,0,64.05,0,1,4,20
70,0,0,0,62.54,0,1,4,21
68,0,0,0,62.54,0,1,4,21
80,0,0,0,62.54,0,1,4,21
68,0,0,0,62.54,0,1,4,21
82,0,0,0,62.54,0,1,4,21
74,0,0,0,62.05,0,1,4,22
68,0,0,0,62.05,0,1,4,22
68,0,0,0,62.05,0,1,4,22
63,0,0,0,62.05,0,1,4,22
55,0,0,0,62.05,0,1,4,22
55,0,0,0,62.47,0,1,4,23
59,0,0,0,62.47,0,1,4,23
52,0,0,0,62.47,0,1,4,23
63,0,0,0,62.47,0,1,4,23
63,0,0,0,62.47,0,1,4,23
61,1,0,0,62.24,0,1,4,0
40,1,0,0,62.24,0,1,4,0
36,1,0,0,62.24,0,1,4,0
25,1,0,0,62.24,0,1,4,0
19,1,0,0,62.24,0,1,4,0
15,1,0,0,61.76,0,1,4,1
2,1,0,0,59.82,0,1,4,5
0,1,0,0,59.82,0,1,4,5
1,1,0,0,59.82,0,1,4,5
2,1,0,0,59.82,0,1,4,5
3,1,0,0,59.76,0,1,4,6
4,1,0,0,59.76,0,1,4,6
6,1,0,0,59.76,0,1,4,6
15,1,0,0,59.76,0,1,4,6
13,1,0,0,59.76,0,1,4,6
20,1,0,0,60.57,0,1,4,7
26,1,0,0,60.57,0,1,4,7
25,1,0,0,60.57,0,1,4,7
25,1,0,0,60.57,0,1,4,7
33,1,0,0,60.57,0,1,4,7
33,1,0,0,62.55,0,1,4,8
32,1,0,0,62.55,0,1,4,8
26,1,0,0,62.55,0,1,4,8
27,1,0,0,62.55,0,1,4,8
26,1,0,0,62.55,0,1,4,8
29,1,0,0,63.77,0,1,4,9
33,1,0,0,63.77,0,1,4,9
30,1,0,0,63.77,0,1,4,9
37,1,0,0,63.77,0,1,4,9
36,1,0,0,63.77,0,1,4,9
38,1,0,0,64.96,0,1,4,10
43,1,0,0,64.96,0,1,4,10
41,1,0,0,64.96,0,1,4,10
47,1,0,0,64.96,0,1,4,10
53,1,0,0,64.96,0,1,4,10
54,1,0,0,66.23,0,1,4,11
58,1,0,0,66.23,0,1,4,11
59,1,0,0,66.23,0,1,4,11
49,1,0,0,66.23,0,1,4,11
53,1,0,0,70.52,0,1,4,12
41,1,0,0,70.52,0,1,4,12
43,1,0,0,70.52,0,1,4,12
43,1,0,0,70.52,0,1,4,12
40,1,0,0,70.52,0,1,4,12
49,1,0,0,68.42,0,1,4,13
48,1,0,0,68.42,0,1,4,13
43,1,0,0,68.42,0,1,4,13
33,1,0,0,68.42,0,1,4,13
36,1,0,0,68.42,0,1,4,13
38,1,0,0,69.45,0,1,4,14
48,1,0,0,69.45,0,1,4,14
43,1,0,0,69.45,0,1,4,14
34,1,0,0,69.45,0,1,4,14
41,1,0,0,69.45,0,1,4,14
39,1,0,0,68.05,0,1,4,15
46,1,0,0,68.05,0,1,4,15
48,1,0,0,68.05,0,1,4,15
46,1,0,0,68.05,0,1,4,15
50,1,0,0,68.05,0,1,4,15
45,1,0,0,68.05,0,1,4,16
58,1,0,0,68.05,0,1,4,16
61,1,0,0,68.05,0,1,4,16
41,1,0,0,68.05,0,1,4,16
44,1,0,0,68.05,0,1,4,16
41,1,0,0,67.95,0,1,4,17
48,1,0,0,67.95,0,1,4,17
69,1,0,0,67.95,0,1,4,17
65,1,0,0,67.95,0,1,4,17
66,1,0,0,67.95,0,1,4,17
70,1,0,0,68.8,0,1,4,18
72,1,0,0,68.8,0,1,4,18
67,1,0,0,68.8,0,1,4,18
53,1,0,0,68.8,0,1,4,18
61,1,0,0,68.8,0,1,4,18
67,1,0,0,64,0,1,4,19
68,1,0,0,64,0,1,4,19
56,1,0,0,64,0,1,4,19
60,1,0,0,64,0,1,4,19
62,1,0,0,64,0,1,4,19
58,1,0,0,63.74,0,1,4,20
57,1,0,0,63.74,0,1,4,20
65,1,0,0,63.74,0,1,4,20
68,1,0,0,63.74,0,1,4,20
76,1,0,0,63.74,0,1,4,20
67,1,0,0,61.74,0,1,4,21
71,1,0,0,61.74,0,1,4,21
61,1,0,0,61.74,0,1,4,21
60,1,0,0,61.74,0,1,4,21
64,1,0,0,61.74,0,1,4,21
64,1,0,0,60.28,0,1,4,22
67,1,0,0,60.28,0,1,4,22
71,1,0,0,60.28,0,1,4,22
54,1,0,0,60.28,0,1,4,22
62,1,0,0,60.28,0,1,4,22
78,1,0,0,60,0,1,4,23
63,1,0,0,60,0,1,4,23
54,1,0,0,60,0,1,4,23
47,1,0,0,60,0,1,4,23
38,1,0,0,60,0,1,4,23
46,2,0,0,59.76,0,1,4,0
32,2,0,0,59.76,0,1,4,0
33,2,0,0,59.76,0,1,4,0
32,2,0,0,59.76,0,1,4,0
17,2,0,0,59.76,0,1,4,0
13,2,0,0,59.49,0,1,4,1
0,2,0,0,58,0,1,4,5
0,2,0,0,58,0,1,4,5
1,2,0,0,58,0,1,4,5
3,2,0,0,58,0,1,4,5
6,2,0,0,58.28,0,1,4,6
13,2,0,0,58.28,0,1,4,6
13,2,0,0,58.28,0,1,4,6
18,2,0,0,58.28,0,1,4,6
18,2,0,0,58.28,0,1,4,6
23,2,0,0,59.31,0,1,4,7
17,2,0,0,59.31,0,1,4,7
26,2,0,0,59.31,0,1,4,7
25,2,0,0,59.31,0,1,4,7
28,2,0,0,59.31,0,1,4,7
28,2,0,0,60.22,0,1,4,8
41,2,0,0,60.22,0,1,4,8
40,2,0,0,60.22,0,1,4,8
34,2,0,0,60.22,0,1,4,8
28,2,0,0,60.22,0,1,4,8
37,2,0,0,60.91,0,1,4,9
35,2,0,0,60.91,0,1,4,9
43,2,0,0,60.91,0,1,4,9
40,2,0,0,60.91,0,1,4,9
40,2,0,0,60.91,0,1,4,9
47,2,0,0,62.19,0,1,4,10
34,2,0,0,62.19,0,1,4,10
38,2,0,0,62.19,0,1,4,10
43,2,0,0,62.19,0,1,4,10
33,2,0,0,62.19,0,1,4,10
42,2,0,0,65.23,0,1,4,11
39,2,0,0,65.23,0,1,4,11
44,2,0,0,65.23,0,1,4,11
36,2,0,0,64.64,0,1,4,12
40,2,0,0,64.64,0,1,4,12
38,2,0,0,64.64,0,1,4,12
47,2,0,0,64.64,0,1,4,12
40,2,0,0,64.64,0,1,4,12
46,2,0,0,64.64,0,1,4,13
41,2,0,0,64.64,0,1,4,13
41,2,0,0,64.64,0,1,4,13
47,2,0,0,64.64,0,1,4,13
39,2,0,0,66.83,0,1,4,14
37,2,0,0,66.83,0,1,4,14
44,2,0,0,66.83,0,1,4,14
46,2,0,0,66.83,0,1,4,14
39,2,0,0,65.52,0,1,4,15
47,2,0,0,65.52,0,1,4,15
48,2,0,0,65.52,0,1,4,15
43,2,0,0,65.52,0,1,4,15
48,2,0,0,65.52,0,1,4,15
52,2,0,0,66.08,0,1,4,16
51,2,0,0,66.08,0,1,4,16
50,2,0,0,66.08,0,1,4,16
47,2,0,0,66.08,0,1,4,16
42,2,0,0,66.08,0,1,4,16
49,2,0,0,63.46,0,1,4,17
66,2,0,0,63.46,0,1,4,17
52,2,0,0,63.46,0,1,4,17
54,2,0,0,63.46,0,1,4,17
39,2,0,0,63.46,0,1,4,17
43,2,0,0,62.54,0,1,4,18
48,2,0,0,62.54,0,1,4,18
54,2,0,0,62.54,0,1,4,18
54,2,0,0,62.54,0,1,4,18
60,2,0,0,62.54,0,1,4,18
59,2,0,0,61.18,0,1,4,19
61,2,0,0,61.18,0,1,4,19
58,2,0,0,61.18,0,1,4,19
54,2,0,0,61.18,0,1,4,19
43,2,0,0,61.18,0,1,4,19
45,2,0,0,60.57,0,1,4,20
52,2,0,0,60.57,0,1,4,20
55,2,0,0,60.57,0,1,4,20
67,2,0,0,60.57,0,1,4,20
56,2,0,0,60.57,0,1,4,20
53,2,0,0,60.5,0,1,4,21
63,2,0,0,60.5,0,1,4,21
57,2,0,0,60.5,0,1,4,21
58,2,0,0,60.5,0,1,4,21
51,2,0,0,60.5,0,1,4,21
53,2,0,0,60,0,1,4,22
46,2,0,0,60,0,1,4,22
56,2,0,0,60,0,1,4,22
57,2,0,0,60,0,1,4,22
45,2,0,0,60,0,1,4,22
49,2,0,0,60,0,1,4,23
44,2,0,0,60,0,1,4,23
51,2,0,0,60,0,1,4,23
47,2,0,0,60,0,1,4,23
34,2,0,0,60,0,1,4,23
44,3,0,0,59.73,0,1,4,0
26,3,0,0,59.73,0,1,4,0
29,3,0,0,59.73,0,1,4,0
26,3,0,0,59.73,0,1,4,0
21,3,0,0,59.73,0,1,4,0
19,3,0,0,59.73,0,1,4,1
1,3,0,0,60.76,0,1,4,5
1,3,0,0,60.76,0,1,4,5
2,3,0,0,60.76,0,1,4,5
2,3,0,0,60.76,0,1,4,5
3,3,0,0,61.2,0,1,4,6
10,3,0,0,61.2,0,1,4,6
8,3,0,0,61.2,0,1,4,6
13,3,0,0,61.2,0,1,4,6
14,3,0,0,61.2,0,1,4,6
23,3,0,0,60.93,0,1,4,7
22,3,0,0,60.93,0,1,4,7
27,3,0,0,60.93,0,1,4,7
28,3,0,0,60.93,0,1,4,7
31,3,0,0,60.93,0,1,4,7
32,3,0,0,61.01,0,1,4,8
29,3,0,0,61.01,0,1,4,8
28,3,0,0,61.01,0,1,4,8
26,3,0,0,61.01,0,1,4,8
28,3,0,0,61.01,0,1,4,8
29,3,0,0,60,0,1,4,9
42,3,0,0,60,0,1,4,9
32,3,0,0,60,0,1,4,9
36,3,0,0,60,0,1,4,9
44,3,0,0,60,0,1,4,9
51,3,0,0,63.09,0,1,4,11
48,3,0,0,63.09,0,1,4,11
53,3,0,0,63.09,0,1,4,11
42,3,0,0,63.26,0,1,4,12
39,3,0,0,63.26,0,1,4,12
38,3,0,0,63.26,0,1,4,12
36,3,0,0,63.26,0,1,4,12
37,3,0,0,63.26,0,1,4,12
38,3,0,0,64.73,0,1,4,13
34,3,0,0,64.73,0,1,4,13
37,3,0,0,64.73,0,1,4,13
33,3,0,0,64.73,0,1,4,13
33,3,0,0,64.73,0,1,4,13
40,3,0,0,65.34,0,1,4,14
45,3,0,0,65.34,0,1,4,14
38,3,0,0,65.34,0,1,4,14
48,3,0,0,65.34,0,1,4,14
44,3,0,0,65.34,0,1,4,14
47,3,0,0,64.54,0,1,4,15
44,3,0,0,64.54,0,1,4,15
43,3,0,0,64.54,0,1,4,15
53,3,0,0,64.54,0,1,4,15
49,3,0,0,65.09,0,1,4,16
48,3,0,0,65.09,0,1,4,16
48,3,0,0,65.09,0,1,4,16
47,3,0,0,65.09,0,1,4,16
55,3,0,0,65.09,0,1,4,16
56,3,0,0,63.51,0,1,4,17
62,3,0,0,63.51,0,1,4,17
71,3,0,0,63.51,0,1,4,17
61,3,0,0,63.51,0,1,4,17
51,3,0,0,63.51,0,1,4,17
54,3,0,0,62.47,0,1,4,18
63,3,0,0,62.47,0,1,4,18
74,3,0,0,62.47,0,1,4,18
58,3,0,0,62.47,0,1,4,18
57,3,0,0,62.47,0,1,4,18
51,3,0,0,62.47,0,1,4,19
